id,text,anger,disgust,fear,joy,sadness,surprise
esp_train_track_a_01230,Nmss lo peor esque tiene unchingo de visitas esta mierda,1,1,0,0,0,0
esp_train_track_a_01231,Siento que la canción duro muy poquito,0,1,0,0,1,0
esp_train_track_a_01232,Gracias por defenderlo ❤,0,0,0,1,0,0
esp_train_track_a_01233,chch. que miedo ese gordo jajajjajajaja,0,0,1,1,0,0
esp_train_track_a_01234,Son unos tontos ¿por qué? Tiene rason hay que ayudarlos,1,0,0,0,0,0
esp_train_track_a_01235,Ami. Te amo mucho me divierte tus videos 😊 @<username> @<username> @<username> a💌i,0,0,0,1,0,0
esp_train_track_a_01236,"Son un estúpidos , chingados y pendejos show de mensos",1,1,0,0,0,0
esp_train_track_a_01237,Ustedes son estúpidos son caca son loa peores yutuber,1,1,0,0,0,0
esp_train_track_a_01238,Esto apesta y quiero llamar la atencion,1,1,0,0,0,0
esp_train_track_a_01239,GRACIAS POR LA EXPLICACIÓN PORQUE NO LE ENTENDÍ AL PROFE PERO YA SE ME DESPEJARON ALGUNAS DUDAS😃😃,0,0,0,1,0,0
esp_train_track_a_01240,Wow les quedó ESPECHIAL lo amooo,0,0,0,0,0,1
esp_train_track_a_01241,"No , me quedé en shok con ese beso 😳😳😨😨, creo que me va a dar un ataque",0,0,0,0,0,1
esp_train_track_a_01242,dios mio que buen tema,0,0,0,1,0,1
esp_train_track_a_01243,Llame desus cridi feos buros idiotas,1,1,0,0,0,0
esp_train_track_a_01244,Que triste... Like si lloraste,0,0,0,0,1,0
esp_train_track_a_01245,BIEN CESAR RONH ACABASTE CON EL CAUDILLO ECUADOR TE ADMIRA POR TENER LOS PANTALONES BIEN PUESTOS,0,0,0,1,0,0
esp_train_track_a_01246,No puedo creer que esta poronga tenga mas de 100 millones de visitas,0,0,0,0,0,1
esp_train_track_a_01247,JAJJAJAJAJA ME HICISTE EL DIA CON ESTE VIDEO,0,0,0,1,0,0
esp_train_track_a_01248,Like si te dio miedo la bruja.,0,0,1,0,0,0
esp_train_track_a_01249,que chistoso te amo a mi rodrges,0,0,0,1,0,0
esp_train_track_a_01250,Hipócritas en los videoss son ustedes,1,1,0,0,0,0
esp_train_track_a_01251,Señor ud me da miedo tienes el mismo estilo físico de @<username>,0,0,1,0,0,0
esp_train_track_a_01252,Y de verdad ésto es lo que Colombia debe mostrar al mundo ya no más con estos personajes,1,1,0,0,0,0
esp_train_track_a_01253,esto es mas falso que tu masculinidad..!!,0,1,0,0,0,0
esp_train_track_a_01254,@<username> es el unico q esta en la frienzon 😂😂😂,0,0,0,1,0,0
esp_train_track_a_01255,si a amara no le gusta el agua son unos mentirosos,1,1,0,0,0,0
esp_train_track_a_01256,El vídeo mas jodidamente random que he visto en mi corta y jodida vida xd,0,0,0,1,0,0
esp_train_track_a_01257,El impetuo y coraje de la juventud... Bien hiciste x defender a tu familia,0,0,0,1,0,1
esp_train_track_a_01258,Cada mamada que asemos le cuesta a nuestro pobre mundo,1,1,0,0,1,0
esp_train_track_a_01259,Odio este video porque habla mal de los @<username> no estén criticando que los pueden denunciar,1,1,0,0,0,0
esp_train_track_a_01260,wao que miedo .,0,0,1,0,0,1
esp_train_track_a_01261,CREEMOS QUE YA PASAMOS ESTA ETAPA PERO LA SOCIEDAD NUNCA APRENDERA DE SUS ERRORES.😧,0,1,0,0,0,1
esp_train_track_a_01262,No me esperaba ese final 😂😂😂,0,0,0,1,0,1
esp_train_track_a_01263,"y cuando ese llanto empeso,no volvio a parar :""(",0,0,0,0,1,0
esp_train_track_a_01264,Será verdad que pasa cosas terribles si preguntamos la hora en un sueño? PONGAMOSLO A PRUEBA!,0,0,1,0,0,1
esp_train_track_a_01265,Vivanco trolleando a los políticos!!! 😂😂😂,0,0,0,1,0,0
esp_train_track_a_01266,al que mate un perro lo mato,1,0,0,0,0,0
esp_train_track_a_01267,voy a morir con esto,0,0,1,0,0,0
esp_train_track_a_01268,Felicidades a los dos por fin acaban de confesar su amor por el otro los quiero mucho ❤ YOLORIANA,0,0,0,1,0,0
esp_train_track_a_01269,"Mañana entro a trabajar y ya me dió miedo, gracias mijines 👏",0,0,1,0,0,0
esp_train_track_a_01270,No mames me dio mucho miedo,0,0,1,0,0,1
esp_train_track_a_01271,Meda miedo solo de pensarlo,0,0,1,0,0,0
esp_train_track_a_01272,Que porquería. Enserio a eso le llaman canción?,1,1,0,0,0,0
esp_train_track_a_01273,Alv que suerte por 1 punto,0,0,0,0,0,1
esp_train_track_a_01274,Ojalá petro deje el vaper de una vez y despierte de ese sueño húmedo que vive en su cabeza.,1,1,0,0,0,0
esp_train_track_a_01275,El orgullo y el egoísmo a dónde vamos a parar 😢,0,1,0,0,1,0
esp_train_track_a_01276,Los @<username> son mejor u cantan mas vomitó me dan asco amara y amy,1,1,0,0,0,0
esp_train_track_a_01277,@<username> eres el mejor te amo me encantó tu roast 🖤🖤🖤 Like si @<username> es tu youtuber favorito🖤🖤,0,0,0,1,0,0
esp_train_track_a_01278,Esto es insólito,0,0,0,0,0,1
esp_train_track_a_01279,Bueno ya no saben como matar a los humanos estan locos,0,0,1,0,0,0
esp_train_track_a_01280,"Te amo te sueño por las noches, que sería de mí vida sin ti...",0,0,0,1,0,0
esp_train_track_a_01281,Un Super like a esta excelente explicación,0,0,0,1,0,0
esp_train_track_a_01282,Aparte que no s dejan sin efectivo en el cajeros porque al cambio se lo llevan todo,1,0,0,0,0,0
esp_train_track_a_01283,México sale Ganando! Cuanta Agua Requieren sus Fábricas del Egocéntrico ese🤣,0,1,0,1,0,1
esp_train_track_a_01284,"Mí mamá la odia y todos mis amigos, dicen que me metí con ella por despecho, y tienen razon. 😂😂😂",0,0,0,1,0,0
esp_train_track_a_01285,"Pero dejalo hablaar chuchaa, que desesperación...",1,1,0,0,0,0
esp_train_track_a_01286,wtf que acabo de ver,0,0,0,0,0,1
esp_train_track_a_01287,Te odio y le diré a @<username> que te copiaste de el😤😤😡😡😬😬,1,1,0,0,0,0
esp_train_track_a_01288,Por fin llego Rafael.,0,0,0,1,0,1
esp_train_track_a_01289,lo siento mi cuarto esta ocupado jajajajaja me muero que cabrones :'(,0,0,0,1,1,0
esp_train_track_a_01290,Pienso que es una pérdida de tiempo darle pantalla a RC. ya el man es nadie... y así debe quedar..,1,1,0,0,0,0
esp_train_track_a_01291,El profesor es mani cagado :v,0,1,0,0,0,0
esp_train_track_a_01292,Creo q kima y tu nose me da lastima dejar a juanito,0,0,0,0,1,0
esp_train_track_a_01293,Esto me ase llorar 🥺😭😔,0,0,0,0,1,0
esp_train_track_a_01294,Son de lo peor no hablen de los @<username> asi👎,1,1,0,0,0,0
esp_train_track_a_01295,Pues ellos no son los perros aquí los perros son ustedes que maltratan a los perros like. Si me apoyas🙎🙎🙎,1,0,0,0,0,0
esp_train_track_a_01296,Muchas grasias por esta cancion @<username> eres muy bonito de echo tengo una hermana que es de tu edad,0,0,0,1,0,0
esp_train_track_a_01297,Lo siento Quelesbijequesonfeos lo siento mucho,1,0,0,0,1,0
esp_train_track_a_01298,Este video es el más asqueroso de youtube y los @<username> son mejores q ustedes,0,1,0,0,0,0
esp_train_track_a_01299,Kevlexd es un hipócrita PREFIERO MIL VECES AL ROD V:,0,1,0,0,0,0
esp_train_track_a_01300,Los @<username> son mejores que ustedes Ustedes son basuras,1,1,0,0,0,0
esp_train_track_a_01301,"Este castigo lo esperaba en la primera vuelta electoral, así que lo tomare pero me ofende muchísimo.",1,1,0,0,0,0
esp_train_track_a_01302,Gracias por tu mensaje .Cuánta tristeza😔,0,0,0,0,1,0
esp_train_track_a_01303,Yo opino que me importa una mierda la vida del chucho,1,1,0,0,0,0
esp_train_track_a_01304,Vivanco eres vergüenza de Lora,0,1,0,0,0,0
esp_train_track_a_01305,En un país serio ya estaría en la cárcel este señor!,1,0,0,0,0,1
esp_train_track_a_01306,"Me cae bien el pullo... obviamente pau es la más, digamos que me caen bien los dos",0,0,0,1,0,0
esp_train_track_a_01307,"Me encanta, me encanta, me encanta, son tan divertidos, entretenidos, contagiosos y buenas personas, un super abrazo cosmico desde Guatemala",0,0,0,1,0,0
esp_train_track_a_01308,El video más randón que e visto XD,0,0,0,1,0,1
esp_train_track_a_01309,son tan estupidos,1,1,0,0,0,0
esp_train_track_a_01310,Me da risa y poco miedo cuando el dice yo ya estoy,0,0,1,1,0,0
esp_train_track_a_01311,Hmmm la verdad los @<username> son mejores y de verdad dan pena,0,1,0,0,1,0
esp_train_track_a_01312,"La verdad no peca pero incomoda! Bueno a muchos no nos incomoda, sí están horrorosos!",0,1,0,0,0,0
esp_train_track_a_01313,"Bendiciones mi rey, gracias a vos no me llevo matemática este año 🙏🏼👑",0,0,0,1,0,0
esp_train_track_a_01314,like si crees si los que dijieron matate son tontos,1,1,0,0,0,0
esp_train_track_a_01315,No puedo creerlo que tenga una hija que energia 😮,0,0,0,0,0,1
esp_train_track_a_01316,Es mejor el rap de fernanfloo que mierda 💩 Fernan brilla más que tu,1,1,0,0,0,0
esp_train_track_a_01317,Me dejo mas confundido de lo que estaba antes de escuchar y ver este video 🤣,0,0,0,1,0,1
esp_train_track_a_01318,Que asco de Rous está todo cagado,0,1,0,0,0,0
esp_train_track_a_01319,Mentiroso te voy a dejar de seguir 😢😡,1,1,0,0,1,0
esp_train_track_a_01320,Que porquería xd es el mejor,0,1,0,1,0,0
esp_train_track_a_01321,Que pedazo de m1erda me salio . La peor basura que vi . Youtube definitivamente esta roto,1,1,0,0,0,0
esp_train_track_a_01322,Ay dios no lo puedo dejar de cantar ni de escuchar dioss!,0,0,0,1,0,1
esp_train_track_a_01323,"Me recuerda a La Ladrona De Libros,no man yo llore muchísimo,se los recomiendo!",0,0,0,0,1,0
esp_train_track_a_01324,Me encanta su cansion,0,0,0,1,0,0
esp_train_track_a_01325,Con él puesto uno tengo miedo,0,0,1,0,0,0
esp_train_track_a_01326,"Tanta hambre en el mundo y contratando a estos precios lo va que puedes escuchar por Spotify, no entretenido.",0,1,0,0,0,0
esp_train_track_a_01327,no le hagas caso a los haters son unos tontos,1,1,0,0,0,0
esp_train_track_a_01328,la canción está que flipa,0,0,0,1,0,0
esp_train_track_a_01329,No empezo y ya le di like Hagan el Detras de camaras,0,0,0,1,0,0
esp_train_track_a_01330,"@<username> esta decayendo... este video es solo unchiste malo y destructivo. tomen partido, si es que son tan sinceros...",0,1,0,0,0,0
esp_train_track_a_01331,Pobre gente inocente en aquellos tiempos:(,0,0,0,0,1,0
esp_train_track_a_01332,Me muero EL BESO,0,0,0,0,0,1
esp_train_track_a_01333,Aa me encantó la canción la amo 😍,0,0,0,1,0,0
esp_train_track_a_01334,Horripilante tradición de pesca 😢👎🏻 y lo del perro espantoso. Lo único bonito es el paisaje.,0,1,1,0,1,0
esp_train_track_a_01335,@<username> Rodriges meprobocan naucias y sus videos son un asco y tu hermana la copio a lessli,0,1,0,0,0,0
esp_train_track_a_01336,Ja ja ja ja ja ja no me importa la canción estúpidos los odio,1,1,0,0,0,0
esp_train_track_a_01337,Son estúpidos nos ponen neorocticos xdd,1,1,0,0,0,0
esp_train_track_a_01338,Pobres perritos ojala no existan esas personas que los maltratan,1,0,0,0,1,0
esp_train_track_a_01339,Muy hermoso gesto de tu parte ayudar a las personas que más lo necesitan.,0,0,0,1,0,0
esp_train_track_a_01340,Me encanto el pelo de mariana yoloriana es real papu jeje,0,0,0,1,0,0
esp_train_track_a_01341,hola te quiero mucho eres el mejor,0,0,0,1,0,0
esp_train_track_a_01342,"LO TENIA O NO LO TENIA? SE HIZO BOLAS EL PANA , MUCHO GUARO",0,1,0,0,0,1
esp_train_track_a_01343,Esto me asusta porque el paramilitarismo es en su mayoría sus seguidores,0,0,1,0,0,0
esp_train_track_a_01344,"Tristemente le doy la razón, ojalá no vuelvan a contratar a los diseñadores.",0,1,0,0,1,0
esp_train_track_a_01345,lo unico que me dio miedo fue la nueva madre 😔👊,0,0,1,0,0,0
esp_train_track_a_01346,Me hiso llorar la canción que se escucha de fondo,0,0,0,0,1,0
esp_train_track_a_01347,Ustedes son estupidus no insulten a los @<username> son mejores que hustedes farsantes tienen mas seguidores que hustedes,1,1,0,0,0,0
esp_train_track_a_01348,triste... aunque sabemos que no podemos ayudarlos a todos los perros abandonados 😢...,0,0,0,0,1,0
esp_train_track_a_01349,Ay me ISO llorar está muy bonita la canción me ISO llorar 😭,0,0,0,0,1,0
esp_train_track_a_01350,Pobres bebés me puse a llorar me partió el corazón 💔🧓🏼,0,0,0,0,1,0
esp_train_track_a_01351,Me encanta la cancion 😻,0,0,0,1,0,0
esp_train_track_a_01352,"Que ridículo es tu video, mira esto a ver si te vas desasnado",1,1,0,0,0,0
esp_train_track_a_01353,creo que ahora no podre dormir por el miedo ;(,0,0,1,0,0,0
esp_train_track_a_01354,Ay no que triste 😢 Like si quieres que esto acabe,0,0,0,0,1,0
esp_train_track_a_01355,@<username> no es asi es bueno los que disen eso de @<username> son pendejos,1,1,0,1,0,0
esp_train_track_a_01356,Más miedo me dá Kunno,0,0,1,0,0,0
esp_train_track_a_01357,Dios mio me muero me la escuchado mas de 10 veces,0,0,0,1,0,1
esp_train_track_a_01358,Me quede sin palabras es genial,0,0,0,1,0,1
esp_train_track_a_01359,nunca faltan los dispuestos a todo.jajajaja.sos lo maximo,0,0,0,1,0,0
esp_train_track_a_01360,😢😭que triste ! Y un poco lindo asta que pasa lo feo 😢😭por que mundo porque !😢😭,0,0,0,0,1,0
esp_train_track_a_01361,me encanto el videooop,0,0,0,1,0,0
esp_train_track_a_01362,ajajajaj que asco!,0,1,0,1,0,0
esp_train_track_a_01363,Ya me da pena de todos los animalitos en general 😔,0,0,0,0,1,0
esp_train_track_a_01364,Me dio un poco de miedo pero me gusto la canción,0,0,1,0,0,0
esp_train_track_a_01365,Me dan asco los que insultan a @<username>,1,1,0,0,0,0
esp_train_track_a_01366,"Buena explicación profe, por fin mi hijo está entendiendo",0,0,0,1,0,0
esp_train_track_a_01367,Te amo mucho @<username> y a amara que linda,0,0,0,1,0,0
esp_train_track_a_01368,Me encanto tu vídeo @<username> te Amo mucho 😘,0,0,0,1,0,0
esp_train_track_a_01369,AMO TUS CANCIONES @<username> SON GENIALES!😍,0,0,0,1,0,0
esp_train_track_a_01370,Por qué veo ésto? Le tengo pánico a las arañas ahora siento que están por todas partes,0,0,1,0,0,0
esp_train_track_a_01371,Bu ni quién los quiera 😂😂,0,1,0,1,0,0
esp_train_track_a_01372,Jjja se lucieron con el tema @<username> sigue asi 😉😉,0,0,0,1,0,0
esp_train_track_a_01373,Sos mas feos que la mierda,1,1,0,0,0,0
esp_train_track_a_01374,"Y pensar que es asi, es la cruel realidad",1,0,0,0,0,0
esp_train_track_a_01375,Porque tienen perros y luego los botan yo apoyo para que esto se acabe y igual con los gatos,1,0,0,0,0,0
esp_train_track_a_01376,Fallo no te corto el pellejo,1,0,0,0,0,0
esp_train_track_a_01377,Un disparo en la pierna? 👀 Me sorprende que no le hayan metido 30 tiros,0,0,0,0,0,1
esp_train_track_a_01378,Hpta que buen video. Me lo he visto como 4 veces jajajajaa..,0,0,0,1,0,1
esp_train_track_a_01379,Amy Rodríguez eres bien mentiroso cuando te iba a cortar el dedo lo escondiste detrás de tu espalda,1,1,0,0,0,0
esp_train_track_a_01380,"la gente que dice eso son muy bobos y tontos , son muy chevre sus videos☺️☺️☺️",1,1,0,1,0,0
esp_train_track_a_01381,Que miedo me quedé así 😱😨😵,0,0,1,0,0,0
esp_train_track_a_01382,También ...será un gran .ladrón y un gran.ladron .como su padre ...sin moral .un despreciable ...ser al tiempo...,0,1,0,0,0,0
esp_train_track_a_01383,Si es sierto son estúpidos,1,1,0,0,0,0
esp_train_track_a_01384,Like si Te daba miedo La mama con Botones y la bruja :v,0,0,1,0,0,0
esp_train_track_a_01385,Esta película me gusta.. Pero ni miedo da,0,0,0,1,0,0
esp_train_track_a_01386,"Lo siento mucho Ami, no me gusto tanto :(",0,1,0,0,1,1
esp_train_track_a_01387,La verdad es que unas persona no tienen corazon y es triste que ayga perros en la calle 😢😢😢,0,0,0,0,1,0
esp_train_track_a_01388,A quien más le😭😭 da ganas de llorar al que ya Yoloriana estará se parados por un tiempo,0,0,0,0,1,0
esp_train_track_a_01389,enserio mi perro a muerto todos estan llorando :(,0,0,0,0,1,0
esp_train_track_a_01390,Yo amo tanto a @<username> pero ella ya no es igual 😩❤,0,0,0,0,1,0
esp_train_track_a_01391,Lo siento México pero es cierto tienen la riqueza cultural más espectacular del mundo y eso es muy básico,0,1,0,0,1,0
esp_train_track_a_01392,"esta super linda la coreo me encanta mamá fuerte , responsable pero siempre sexi",0,0,0,1,0,0
esp_train_track_a_01393,¡Qué asco! Gente que en la vida lograría algo si no es por la izquierda.,1,1,0,0,0,0
esp_train_track_a_01394,A mi se me dificulta dormir porque sufro de ansiedad..,0,0,1,0,0,0
esp_train_track_a_01395,"Yo era feliz, ahora soy poco hombre.",0,0,0,0,1,0
esp_train_track_a_01396,Los tiempos cambian y si tu no cambias...estas muerto.,0,1,0,0,0,0
esp_train_track_a_01397,Hasta a mí me dolió la inyección 😭,0,0,1,0,1,0
esp_train_track_a_01398,Ya castro mucho con su canción fea.😒,0,1,0,0,0,0
esp_train_track_a_01399,@<username> y amara son unos tontos de ablar. De los @<username> ustedes son de los s peores youtuber,1,0,0,0,0,0
esp_train_track_a_01400,No dejo de cantar cada minuto lo repito el vídeo😃💕❤️🎉🎊🎆🎵🎶🎼🎙️🎧🎤,0,0,0,1,0,0
esp_train_track_a_01401,"Es una bomba de tiempo, hasta cuando está dormido, que miedo...",0,0,1,0,0,1
esp_train_track_a_01402,Por que siempre las canciones de @<username> terminan tan tenebroso ya tengo miedo 😨,0,0,1,0,0,1
esp_train_track_a_01403,veo esto siempre que estoy triste,0,0,0,0,1,0
esp_train_track_a_01404,Wow!! No tenia idea de nada de eso,0,0,0,0,0,1
esp_train_track_a_01405,Te odio Nando Cómo puedes hacer eso a tu hermano @<username> todos tus vídeos ya no te daré likes solo,1,1,0,0,0,0
esp_train_track_a_01406,La peor porquería que veo ¡,0,1,0,0,0,0
esp_train_track_a_01407,"Bien Brow, Bien dicho. Un poco de lagrimas, pero asi es cómo debemos seguir",0,0,0,0,1,0
esp_train_track_a_01408,@<username> estoy asombrada solo 2 años y 11 millones de suscriptores wow😮,0,0,0,0,0,1
esp_train_track_a_01409,Les odio a los Emo y a los Otakus,1,1,0,0,0,0
esp_train_track_a_01410,Está muenisima me volví loco,0,0,0,1,0,0
esp_train_track_a_01411,que triste saber eso 😱toda la crueldad que existe en este mundo 😭 te amo @<username>,0,0,0,0,1,0
esp_train_track_a_01412,Tu. Dejarías. Que. ASE. Eso. Yo. No. Que. Triste. :'( 😢😢😢😕😤,1,0,0,0,1,0
esp_train_track_a_01413,ecuador es una mierda men,0,1,0,0,0,0
esp_train_track_a_01414,jajajjaja que miedo ensero . :S que miedo jajajjajaja gracias a Dios no tengo amigos asi jajjajaj,0,0,1,1,0,0
esp_train_track_a_01415,chile viña del mar plz te quiero mucho!,0,0,0,1,0,0
esp_train_track_a_01416,Que miedo ir a México En México matan En México están locos.,0,1,1,0,0,0
esp_train_track_a_01417,lloré de la emisión más más😢😢😢,0,0,0,1,1,1
esp_train_track_a_01418,Me apunto! Esta buenísimo!,0,0,0,1,0,1
esp_train_track_a_01419,me encanta que también te guste CNCO,0,0,0,1,0,0
esp_train_track_a_01420,Pobre perrito que triste vídeo 😿😿😢😢😢,0,0,0,0,1,0
esp_train_track_a_01421,Esa seria me deba miedo Aunque nunca entendi nada,0,0,1,0,0,0
esp_train_track_a_01422,Amaba a esta @<username> la d ahora me da asco mentirosa y manipulada por juan,1,1,0,0,0,0
esp_train_track_a_01423,Que asco ese we,1,1,0,0,0,0
esp_train_track_a_01424,Amara casi se cae ten cuidado y no es verdad hagan el love yourself y el detrás de cámara,0,0,1,0,0,0
esp_train_track_a_01425,Gracias así entendí mejor 👍,0,0,0,1,0,0
esp_train_track_a_01426,@<username> : !!!TODOS SUSCRITOS!!! Yo: ya estoy,0,0,0,0,0,1
esp_train_track_a_01427,Justo vengo del vídeo de lethal crysis y esto es increíble.,0,0,0,0,0,1
esp_train_track_a_01428,we no me abia dado cuenta de que la cara de Yoongi esta aqui a,0,0,0,0,0,1
